campaign_id,platform,impressions,clicks,conversions,spend,revenue
camp 1,generic,2561,9,2,1.2102,48.1094
camp 1,generic,566,2,0,0.9341,0.0
camp 1,generic,19367,121,7,9.8096,287.0879
camp 1,generic,50640,265,76,43.8506,2917.2616
camp 1,generic,429511,9688,2728,394.4119,128846.3259
camp 1,generic,45298,408,161,21.1196,8910.6155
camp 1,generic,157336,1500,652,334.7088,26612.0848
camp 1,generic,638,6,1,0.1345,4.3699
camp 1,generic,1758,26,1,1.3592,23.7149
camp 1,generic,301,1,0,0.1418,0.0
camp 1,generic,1342,4,2,0.3534,73.2633
camp 1,generic,5829,53,12,2.2636,469.9965
camp 1,generic,27202,780,82,23.2966,4051.3889
camp 1,generic,3527,53,4,1.6736,192.3307
camp 1,generic,13290,87,8,12.3721,379.4931
camp 1,generic,5,0,0,0.01,0.0
camp 1,generic,39149,187,68,42.0598,2879.7084
camp 1,generic,58725,771,272,41.1634,13958.6708
camp 1,generic,6393,17,6,3.6112,118.9213
camp 1,generic,261943,1706,849,314.1459,47394.8517
camp 1,generic,383,0,0,0.1429,0.0
camp 1,generic,177,7,0,0.1126,0.0
camp 1,generic,23,0,0,0.0144,0.0
camp 1,generic,3281,11,0,0.783,0.0
camp 1,generic,4301,22,0,2.6395,0.0
camp 1,generic,2535,60,0,1.6852,0.0
camp 1,generic,441,5,1,0.275,214.2076
camp 1,generic,28582,227,21,15.5158,1448.2021
camp 1,generic,1235,2,0,0.6475,0.0
camp 1,generic,525,5,0,0.2097,0.0
camp 1,generic,4,0,0,0.0026,0.0
camp 1,generic,2823,4,0,1.2612,0.0
camp 1,generic,4,0,0,0.0007,0.0
camp 1,generic,23,0,0,0.0026,0.0
camp 1,generic,145,0,0,0.0465,0.0
camp 1,generic,25,0,0,0.0099,0.0
camp 1,generic,196,0,0,0.0804,0.0
camp 1,generic,42969,680,272,111.527,16123.1688
camp 1,generic,347,3,2,0.1451,17.6396
camp 1,generic,3761,51,3,4.6354,302.1796
camp 1,generic,6094,46,18,13.6252,496.9847
camp 1,generic,16315,101,54,11.7283,2845.7141
camp 1,generic,306,1,4,0.2201,370.6733
camp 1,generic,19849,124,52,28.2266,2693.9827
camp 1,generic,86,0,0,0.033,0.0
camp 1,generic,30,0,0,0.0219,0.0
camp 1,generic,2,0,0,0.0011,0.0
camp 1,generic,186,0,0,0.0353,0.0
camp 1,generic,595,1,0,0.5533,0.0
camp 1,generic,873,20,1,0.6635,29.0841
camp 1,generic,27,1,0,0.0164,0.0
camp 1,generic,2046,16,0,1.1768,0.0
camp 1,generic,8,0,0,0.0115,0.0
camp 1,generic,73806,350,163,77.9749,10314.3189
camp 1,generic,230900,2678,1095,298.2078,51708.6935
camp 1,generic,37626,241,125,15.0489,4986.7335
camp 1,generic,307844,1581,781,307.349,38518.9431
camp 1,generic,9,0,0,0.0072,0.0
camp 1,generic,689,3,0,0.22,0.0
camp 1,generic,347,1,0,0.4143,0.0
camp 1,generic,191,0,0,0.0682,0.0
camp 1,generic,3047,10,4,0.6084,103.7997
camp 1,generic,8087,41,4,4.9201,293.8944
camp 1,generic,10648,174,20,13.2195,2022.9284
camp 1,generic,3118,19,2,1.2656,248.621
camp 1,generic,34650,138,15,14.8813,1413.1205
camp 1,generic,1,0,0,0.0008,0.0
camp 1,generic,11,0,0,0.0163,0.0
camp 1,generic,4,0,0,0.0008,0.0
camp 2,generic,5674,21,1,0.562,55.93
camp 2,generic,131,1,0,0.172,0.0
camp 2,generic,40371,231,12,5.2347,299.5928
camp 2,generic,5,0,0,0.0115,0.0
camp 2,generic,21340,284,3,4.8187,427.3493
camp 2,generic,2969,65,0,4.3635,0.0
camp 2,generic,160093,2541,18,41.5502,1101.6911
camp 2,generic,10562,29,0,1.4508,0.0
camp 2,generic,24433,578,6,20.3252,212.8848
camp 2,generic,2637,47,1,1.1503,31.6155
camp 2,generic,23438,131,8,3.0045,2821.5268
camp 2,generic,55595,753,16,13.4428,1540.4931
camp 2,generic,221336,10473,176,195.5183,13070.9073
camp 2,generic,21926,639,8,9.7306,485.8582
camp 2,generic,113506,1488,17,39.4806,1622.0492
camp 2,generic,8790,62,0,1.1246,0.0
camp 2,generic,4117,83,0,2.6195,0.0
camp 2,generic,97,0,0,0.0548,0.0
camp 2,generic,53808,246,0,5.9364,0.0
camp 2,generic,5,0,0,0.0066,0.0
camp 2,generic,33614,453,6,11.0669,240.3004
camp 2,generic,31623,1501,15,20.9389,1732.7061
camp 2,generic,1503,21,1,0.8671,3.6505
camp 2,generic,218147,2418,52,55.4534,3069.6793
camp 2,generic,109,0,0,0.0197,0.0
camp 2,generic,3,0,0,0.0011,0.0
camp 2,generic,488,4,0,0.0184,0.0
camp 2,generic,615,2,0,0.1284,0.0
camp 2,generic,121,0,0,0.0483,0.0
camp 2,generic,10,0,0,0.0065,0.0
camp 2,generic,1834,10,0,0.1989,0.0
camp 2,generic,9648,184,0,2.5234,0.0
camp 2,generic,38886,1257,35,21.7091,1953.1705
camp 2,generic,2008,8,0,0.2071,0.0
camp 2,generic,442,0,0,0.2873,0.0
camp 2,generic,31,4,0,0.02,0.0
camp 2,generic,4339,25,0,0.4186,0.0
camp 2,generic,6287,79,2,2.2441,469.0565
camp 2,generic,5467,112,0,3.9475,0.0
camp 2,generic,259,12,0,0.1733,0.0
camp 2,generic,17969,209,7,4.0911,367.57
camp 2,generic,10748,63,0,1.8461,0.0
camp 2,generic,4583,63,5,5.1114,248.5011
camp 2,generic,1699,19,0,0.5988,0.0
camp 2,generic,48129,262,2,4.2284,213.905
camp 2,generic,1,0,0,0.0008,0.0
camp 2,generic,1,0,0,0.0015,0.0
camp 2,generic,63716,679,8,19.5253,433.364
camp 2,generic,67790,2023,76,77.9572,7668.586
camp 2,generic,16084,306,12,6.1915,1249.2927
camp 2,generic,228678,2590,43,48.7513,3262.2606
camp 2,generic,3,0,0,0.0024,0.0
camp 2,generic,1,0,0,0.0,0.0
camp 2,generic,23,0,0,0.0027,0.0
camp 3,generic,2197,7,0,0.3784,0.0
camp 3,generic,22,0,0,0.0238,0.0
camp 3,generic,20614,44,2,4.2713,66.2286
camp 3,generic,5739,14,0,0.2418,0.0
camp 3,generic,17,0,0,0.0205,0.0
camp 3,generic,30623,38,0,1.4907,0.0
camp 3,generic,10190,20,1,0.7201,230.0754
camp 3,generic,28,0,0,0.031,0.0
camp 3,generic,65936,238,0,6.3988,0.0
camp 3,generic,6407,6,0,1.3231,0.0
camp 3,generic,7540,57,9,6.5525,729.689
camp 3,generic,3854,4,1,1.7373,258.2536
camp 3,generic,16062,31,2,3.8325,18.7321
camp 3,generic,6799,21,0,0.5487,0.0
camp 3,generic,2642,24,0,1.9975,0.0
camp 3,generic,277,1,0,0.1173,0.0
camp 3,generic,13588,18,0,0.4363,0.0
camp 3,generic,16401,63,0,1.9204,0.0
camp 3,generic,9657,119,4,7.4887,624.2409
camp 3,generic,2457,26,0,1.0838,0.0
camp 3,generic,32694,69,0,2.0755,0.0
camp 3,generic,3845,6,0,1.0448,0.0
camp 3,generic,819,6,0,0.489,0.0
camp 3,generic,191,0,0,0.1148,0.0
camp 3,generic,26113,75,11,6.9174,459.482
camp 3,generic,5,0,0,0.0058,0.0
camp 3,generic,15327,70,0,0.7639,0.0
camp 3,generic,466,9,0,0.2666,0.0
camp 3,generic,1,0,0,0.0005,0.0
camp 3,generic,46972,86,1,2.0757,63.2311
camp 3,generic,1,0,0,0.0008,0.0
camp 3,generic,22382,132,1,2.1483,53.2787
camp 3,generic,1321,35,0,0.7467,0.0
camp 3,generic,47,0,0,0.0248,0.0
camp 3,generic,89569,206,0,7.2393,0.0
camp 3,generic,85,0,0,0.0132,0.0
camp 3,generic,4,0,0,0.0015,0.0
camp 3,generic,196,0,0,0.01,0.0
camp 3,generic,55,0,0,0.0011,0.0
camp 3,generic,2,0,0,0.0007,0.0
camp 3,generic,172,0,0,0.003,0.0
camp 3,generic,193,0,0,0.0163,0.0
camp 3,generic,5,0,0,0.0019,0.0
camp 3,generic,455,0,0,0.0081,0.0
camp 3,generic,5480,13,1,2.1978,14.1757
camp 3,generic,6345,30,0,0.4422,0.0
camp 3,generic,13520,86,2,1.7147,97.8738
camp 3,generic,643,1,0,0.1809,0.0
camp 3,generic,73,0,0,0.0628,0.0
camp 3,generic,16,0,0,0.0076,0.0
camp 3,generic,1699,7,0,0.2707,0.0
camp 3,generic,3739,14,0,0.1472,0.0
camp 3,generic,19,0,0,0.0147,0.0
camp 3,generic,2704,2,0,0.0555,0.0
camp 3,generic,5082,18,0,0.3813,0.0
camp 3,generic,99,2,0,0.0756,0.0
camp 3,generic,36,1,0,0.021,0.0
camp 3,generic,5531,5,0,0.2006,0.0
camp 3,generic,1,0,0,0.0015,0.0
camp 3,generic,6529,17,1,1.4399,24.954
camp 3,generic,1170,14,0,1.2058,0.0
camp 3,generic,2214,4,1,0.7933,92.3115
camp 3,generic,24057,42,5,4.7995,57.1123
camp 3,generic,1,0,0,0.0008,0.0
camp 3,generic,1,0,0,0.0011,0.0
camp 3,generic,4918,15,0,0.464,0.0
camp 3,generic,301,4,1,0.3175,62.0853
camp 3,generic,87,2,0,0.0241,0.0
camp 3,generic,40429,78,0,1.3203,0.0
camp 3,generic,1,0,0,0.0015,0.0
camp 3,generic,17633,58,0,2.22,0.0
camp 3,generic,1150,16,0,1.0617,0.0
camp 3,generic,959,13,0,0.2883,0.0
camp 3,generic,90641,219,4,5.0082,541.4464
camp 3,generic,5,0,0,0.004,0.0
camp 3,generic,1,0,0,0.0,0.0
camp 3,generic,2,0,0,0.0001,0.0
camp 1,generic,17,0,0,0.0221,0.0
camp 1,generic,20263,161,38,21.6513,1511.4803
camp 1,generic,14064,125,29,25.0689,1422.5935
camp 1,generic,165306,1324,483,204.9001,24902.2051
camp 1,generic,535,0,0,0.0724,0.0
camp 1,generic,22,0,0,0.0369,0.0
camp 1,generic,2644,3,0,0.5515,0.0
camp 1,generic,2867,18,0,1.5955,0.0
camp 1,generic,575,3,0,0.9759,0.0
camp 1,generic,20271,121,15,10.0393,970.3384
camp 1,generic,52615,246,51,43.4488,3139.3849
camp 1,generic,418646,10256,2809,377.3068,127235.3687
camp 1,generic,44449,480,233,20.6891,11980.0736
camp 1,generic,145317,1016,387,216.6329,16130.9285
camp 1,generic,585,4,0,0.1238,0.0
camp 1,generic,1364,18,0,1.0434,0.0
camp 1,generic,300,4,0,0.1368,0.0
camp 1,generic,1200,1,0,0.3308,0.0
camp 1,generic,6515,29,4,2.6233,234.8187
camp 1,generic,25500,776,78,21.3883,3503.5098
camp 1,generic,3671,41,3,1.7579,407.8995
camp 1,generic,13271,90,4,9.6025,130.3186
camp 1,generic,17,0,0,0.0413,0.0
camp 1,generic,41007,205,80,42.4023,4133.4886
camp 1,generic,60040,913,364,41.3142,18784.6363
camp 1,generic,5852,19,2,3.301,348.6622
camp 1,generic,250271,1737,735,305.496,34102.2019
camp 1,generic,356,0,0,0.1095,0.0
camp 1,generic,165,7,1,0.0948,48.4242
camp 1,generic,12,0,0,0.0069,0.0
camp 1,generic,2816,10,3,0.6876,76.955
camp 1,generic,4211,23,1,2.4497,47.5904
camp 1,generic,2793,98,2,1.7851,173.8564
camp 1,generic,461,5,1,0.2878,106.046
camp 1,generic,27088,156,19,14.3203,1113.0667
camp 1,generic,1118,1,0,0.5445,0.0
camp 1,generic,407,0,0,0.1591,0.0
camp 1,generic,7,0,0,0.0045,0.0
camp 1,generic,2812,6,18,1.4233,324.9126
camp 1,generic,7,0,0,0.0024,0.0
camp 1,generic,21,0,0,0.0009,0.0
camp 1,generic,126,0,0,0.0346,0.0
camp 1,generic,14,0,0,0.0054,0.0
camp 1,generic,3,0,0,0.0019,0.0
camp 1,generic,206,0,0,0.0539,0.0
camp 1,generic,45003,772,418,121.2219,19327.8262
camp 1,generic,397,1,0,0.1479,0.0
camp 1,generic,4085,75,11,5.0344,945.3602
camp 1,generic,5565,43,11,12.0284,354.0217
camp 1,generic,17558,146,29,12.4774,881.2974
camp 1,generic,394,4,0,0.2774,0.0
camp 1,generic,20085,123,30,29.8442,1690.6814
camp 1,generic,86,0,0,0.0137,0.0
camp 1,generic,13,0,0,0.0067,0.0
camp 1,generic,6,0,0,0.0046,0.0
camp 1,generic,233,0,0,0.0345,0.0
camp 1,generic,480,2,2,0.3757,31.9962
camp 1,generic,889,16,0,0.613,0.0
camp 1,generic,20,1,0,0.0122,0.0
camp 1,generic,2206,8,0,1.1831,0.0
camp 1,generic,3,0,0,0.0065,0.0
camp 1,generic,75931,411,217,81.3918,13919.9699
camp 1,generic,227419,2847,1294,289.3516,54463.7661
camp 1,generic,38663,234,95,15.4297,6600.8661
camp 1,generic,299633,1595,645,308.8014,32544.8225
camp 1,generic,10,0,0,0.008,0.0
camp 1,generic,772,3,1,0.2305,330.254
camp 1,generic,352,0,0,0.4226,0.0
camp 1,generic,240,2,0,0.089,0.0
camp 1,generic,3484,4,0,0.5983,0.0
camp 1,generic,8284,47,3,4.8956,821.8308
camp 1,generic,10798,166,32,13.4053,1343.5467
camp 1,generic,3300,39,7,1.3313,929.4969
camp 1,generic,33632,158,31,15.6409,1068.1971
camp 1,generic,1,0,0,0.0008,0.0
camp 1,generic,9,0,0,0.0304,0.0
camp 1,generic,1,0,0,0.0,0.0
camp 1,generic,11,0,0,0.0021,0.0
camp 2,generic,6554,29,1,0.5129,73.9065
camp 2,generic,128,4,0,0.1685,0.0
camp 2,generic,35868,219,3,4.539,216.1046
camp 2,generic,22168,262,1,4.8542,33.9625
camp 2,generic,3045,61,7,4.4268,95.5456
camp 2,generic,150670,2571,35,39.7955,2936.6442
camp 2,generic,9415,33,5,1.3225,164.8013
camp 2,generic,23711,499,6,18.8005,665.2246
camp 2,generic,2503,42,1,1.1241,20.8314
camp 2,generic,20922,88,0,2.3751,0.0
camp 2,generic,52275,783,9,12.0418,636.4049
camp 2,generic,207290,9719,227,177.5025,15558.5273
camp 2,generic,21398,631,20,9.8054,797.6519
camp 2,generic,103507,1217,19,30.5038,1832.3723
camp 2,generic,4,0,0,0.011,0.0
camp 2,generic,8389,36,1,1.0592,57.4524
camp 2,generic,3593,94,0,2.2009,0.0
camp 2,generic,86,0,0,0.0503,0.0
camp 2,generic,42954,235,2,4.6632,82.996
camp 2,generic,2,0,0,0.0034,0.0
camp 2,generic,31051,454,4,10.2858,376.9715
camp 2,generic,26854,1493,26,17.1235,1213.4432
camp 2,generic,1444,21,0,0.8229,0.0
camp 2,generic,184597,2063,29,46.8312,1917.9422
camp 2,generic,84,2,0,0.0138,0.0
camp 2,generic,10,0,0,0.0039,0.0
camp 2,generic,577,1,0,0.0171,0.0
camp 2,generic,675,4,0,0.1431,0.0
camp 2,generic,156,4,0,0.0609,0.0
camp 2,generic,6,0,0,0.0038,0.0
camp 2,generic,1544,12,0,0.17,0.0
camp 2,generic,9082,157,0,2.1234,0.0
camp 2,generic,38798,1292,22,20.4702,2109.1656
camp 2,generic,1673,5,0,0.178,0.0
camp 2,generic,310,1,0,0.187,0.0
camp 2,generic,38,3,0,0.0251,0.0
camp 2,generic,4184,21,0,0.3074,0.0
camp 2,generic,5679,102,3,1.9347,284.8579
camp 2,generic,5473,64,3,3.9014,95.9392
camp 2,generic,311,8,0,0.2126,0.0
camp 2,generic,17527,214,4,3.9754,214.5735
camp 2,generic,2,0,0,0.002,0.0
camp 2,generic,11208,62,2,1.6135,749.8686
camp 2,generic,4087,63,2,4.3938,92.5492
camp 2,generic,1755,18,1,0.6466,2.3189
camp 2,generic,40886,208,4,3.377,306.6845
camp 2,generic,3,0,0,0.0038,0.0
camp 2,generic,61607,695,16,17.886,1035.3345
camp 2,generic,65601,1856,47,74.8757,2726.926
camp 2,generic,15907,261,3,6.1648,113.5506
camp 2,generic,196201,2224,38,44.0355,2641.6866
camp 2,generic,6,0,0,0.0048,0.0
camp 2,generic,2,0,0,0.0,0.0
camp 2,generic,13,0,0,0.002,0.0
camp 3,generic,2241,1,0,0.3585,0.0
camp 3,generic,6,0,0,0.0039,0.0
camp 3,generic,19829,24,2,4.0684,190.8568
camp 3,generic,1,0,0,0.0006,0.0
camp 3,generic,1,0,0,0.0007,0.0
camp 3,generic,7110,12,1,0.2715,5.198
camp 3,generic,12,0,0,0.0152,0.0
camp 3,generic,29488,49,0,1.4066,0.0
camp 3,generic,10808,41,0,0.7228,0.0
camp 3,generic,31,0,0,0.0377,0.0
camp 3,generic,62125,233,3,5.8847,1303.5909
camp 3,generic,6081,6,0,1.1963,0.0
camp 3,generic,6825,43,0,5.9583,0.0
camp 3,generic,3892,11,0,1.815,0.0
camp 3,generic,15562,23,3,3.2754,390.6878
camp 3,generic,6596,13,0,0.5009,0.0
camp 3,generic,2479,10,0,1.9762,0.0
camp 3,generic,337,7,0,0.1736,0.0
camp 3,generic,11999,15,0,0.385,0.0
camp 3,generic,16287,49,0,1.7683,0.0
camp 3,generic,8853,127,2,7.052,61.428
camp 3,generic,2857,36,1,1.4656,161.3619
camp 3,generic,30431,67,3,1.9451,312.2003
camp 3,generic,3691,15,0,0.9616,0.0
camp 3,generic,868,7,0,0.4975,0.0
camp 3,generic,189,1,0,0.1145,0.0
camp 3,generic,23990,81,8,5.9675,7664.2643
camp 3,generic,3,0,0,0.0026,0.0
camp 3,generic,14993,61,0,0.6748,0.0
camp 3,generic,481,7,0,0.272,0.0
camp 3,generic,1,0,0,0.0002,0.0
camp 3,generic,38535,80,0,1.5051,0.0
camp 3,generic,2,0,0,0.0017,0.0
camp 3,generic,21056,93,0,1.873,0.0
camp 3,generic,1438,27,0,0.7778,0.0
camp 3,generic,22,0,0,0.0078,0.0
camp 3,generic,75604,231,0,5.642,0.0
camp 3,generic,57,0,0,0.0116,0.0
camp 3,generic,1,0,0,0.0003,0.0
camp 3,generic,144,0,0,0.007,0.0
camp 3,generic,79,0,0,0.0022,0.0
camp 3,generic,2,0,0,0.0007,0.0
camp 3,generic,147,0,0,0.0025,0.0
camp 3,generic,164,1,0,0.0111,0.0
camp 3,generic,5,0,0,0.0019,0.0
camp 3,generic,386,0,0,0.0075,0.0
camp 3,generic,5667,45,2,2.1446,323.5824
camp 3,generic,6709,61,0,0.4605,0.0
camp 3,generic,14381,134,0,1.7242,0.0
camp 3,generic,494,0,0,0.1602,0.0
camp 3,generic,99,0,0,0.0719,0.0
camp 3,generic,22,0,0,0.0142,0.0
camp 3,generic,1802,5,0,0.2858,0.0
camp 3,generic,3484,10,0,0.1444,0.0
camp 3,generic,27,0,0,0.0232,0.0
camp 3,generic,2,0,0,0.0007,0.0
camp 3,generic,2785,9,0,0.0558,0.0
camp 3,generic,4444,16,0,0.3114,0.0
camp 3,generic,81,0,0,0.0665,0.0
camp 3,generic,34,1,0,0.017,0.0
camp 3,generic,5251,12,0,0.1967,0.0
camp 3,generic,2,0,0,0.002,0.0
camp 3,generic,6542,17,1,1.3996,70.1936
camp 3,generic,1005,8,1,1.0532,58.182
camp 3,generic,1823,8,1,0.6764,31.5592
camp 3,generic,22779,31,2,4.2322,82.8957
camp 3,generic,13,0,0,0.0148,0.0
camp 3,generic,1,0,0,0.001,0.0
camp 3,generic,6304,23,0,0.4583,0.0
camp 3,generic,368,0,0,0.373,0.0
camp 3,generic,61,0,0,0.0184,0.0
camp 3,generic,35113,52,0,1.0517,0.0
camp 3,generic,1,0,0,0.0015,0.0
camp 3,generic,18451,56,0,2.0863,0.0
camp 3,generic,1136,12,0,1.0961,0.0
camp 3,generic,786,8,0,0.2482,0.0
camp 3,generic,79249,136,2,3.9038,105.1851
camp 3,generic,7,0,0,0.0166,0.0
camp 3,generic,1,0,0,0.0,0.0
camp 3,generic,4,0,0,0.0005,0.0
camp 1,generic,1,0,0,0.0015,0.0
camp 1,generic,20793,140,34,21.5939,2629.1466
camp 1,generic,13880,128,51,25.3205,2224.656
camp 1,generic,166479,1354,559,220.8876,24668.9553
camp 1,generic,1,0,0,0.0006,0.0
camp 1,generic,615,0,0,0.1233,0.0
camp 1,generic,22,0,0,0.0373,0.0
camp 1,generic,2774,6,2,0.6904,180.6579
camp 1,generic,2790,15,2,1.2719,71.5627
camp 1,generic,521,4,0,0.8781,0.0
camp 1,generic,20718,174,24,11.7386,1691.592
camp 1,generic,50112,223,34,42.267,1990.0055
camp 1,generic,418012,9843,2658,386.064,137089.9168
camp 1,generic,41510,322,128,19.7508,6326.4011
camp 1,generic,143495,1018,397,246.6064,19848.3064
camp 1,generic,733,3,0,0.1549,0.0
camp 1,generic,1560,15,2,1.2373,289.3279
camp 1,generic,295,0,0,0.1316,0.0
camp 1,generic,1117,3,1,0.3183,56.5944
camp 1,generic,6074,31,1,2.4873,148.5
camp 1,generic,24942,744,84,21.4405,8091.7356
camp 1,generic,3229,26,6,1.5535,281.9647
camp 1,generic,12855,91,6,11.0993,263.5298
camp 1,generic,4,0,0,0.0065,0.0
camp 1,generic,41401,198,111,44.9537,4618.7292
camp 1,generic,58649,833,268,41.1113,13505.1382
camp 1,generic,6730,24,5,3.7779,300.2148
camp 1,generic,252666,1681,792,328.3448,44401.114
camp 1,generic,441,2,0,0.1441,0.0
camp 1,generic,201,4,0,0.1315,0.0
camp 1,generic,25,0,0,0.0163,0.0
camp 1,generic,3200,9,2,0.8535,75.3115
camp 1,generic,4363,15,0,3.1085,0.0
camp 1,generic,2405,108,3,1.5072,393.7832
camp 1,generic,531,4,0,0.2982,0.0
camp 1,generic,28836,164,25,16.3293,1141.9515
camp 1,generic,1098,1,7,0.5512,443.0816
camp 1,generic,387,2,0,0.1559,0.0
camp 1,generic,10,0,0,0.0066,0.0
camp 1,generic,2363,7,7,1.5724,670.7013
camp 1,generic,16,0,0,0.0028,0.0
camp 1,generic,18,0,0,0.0026,0.0
camp 1,generic,220,0,0,0.0556,0.0
camp 1,generic,10,0,0,0.004,0.0
camp 1,generic,1,0,0,0.0006,0.0
camp 1,generic,188,1,0,0.0428,0.0
camp 1,generic,44581,693,345,126.6651,16850.2403
camp 1,generic,469,7,0,0.1945,0.0
camp 1,generic,4453,73,4,5.8276,119.8937
camp 1,generic,5204,38,18,11.2201,550.4284
camp 1,generic,19161,149,94,13.3546,4320.7868
camp 1,generic,387,2,0,0.2689,0.0
camp 1,generic,19881,132,42,30.3404,2058.7637
camp 1,generic,70,0,0,0.0192,0.0
camp 1,generic,23,0,0,0.015,0.0
camp 1,generic,2,0,0,0.0016,0.0
camp 1,generic,271,0,0,0.0478,0.0
camp 1,generic,575,4,0,0.6403,0.0
camp 1,generic,1009,9,0,0.7186,0.0
camp 1,generic,30,0,0,0.0224,0.0
camp 1,generic,1910,14,2,0.988,182.2122
camp 1,generic,4,0,0,0.0092,0.0
camp 1,generic,77564,412,171,84.0981,9132.6561
camp 1,generic,218009,2533,1034,287.8603,53158.1619
camp 1,generic,37184,240,121,15.2009,4554.2738
camp 1,generic,295403,1441,702,337.5558,33501.6985
camp 1,generic,6,0,0,0.007,0.0
camp 1,generic,856,4,0,0.2127,0.0
camp 1,generic,354,2,1,0.4379,1.7736
camp 1,generic,248,0,0,0.0982,0.0
camp 1,generic,3105,10,0,0.7436,0.0
camp 1,generic,8332,34,0,4.8025,0.0
camp 1,generic,9746,154,12,12.4544,1641.6422
camp 1,generic,3132,27,5,1.2645,555.8407
camp 1,generic,32584,120,32,17.5068,2311.9728
camp 1,generic,15,0,0,0.1032,0.0
camp 1,generic,16,0,0,0.0027,0.0
camp 2,generic,5000,19,0,0.3674,0.0
camp 2,generic,147,3,0,0.191,0.0
camp 2,generic,30752,171,4,3.9221,55.6673
camp 2,generic,19487,193,4,4.2102,104.0204
camp 2,generic,2322,48,3,3.571,221.7689
camp 2,generic,130208,2152,33,36.4892,3109.7867
camp 2,generic,8026,33,3,0.9929,16.2178
camp 2,generic,19515,443,6,15.9797,220.1912
camp 2,generic,1963,18,0,0.9087,0.0
camp 2,generic,16655,83,6,1.966,366.2787
camp 2,generic,46432,617,7,11.1556,782.5453
camp 2,generic,180142,7881,107,156.6477,9424.1959
camp 2,generic,16430,417,6,7.5703,547.9266
camp 2,generic,83844,1072,23,27.3858,1839.1407
camp 2,generic,1,0,0,0.0012,0.0
camp 2,generic,6582,36,1,0.8228,5.3745
camp 2,generic,2853,75,1,1.7677,18.4871
camp 2,generic,76,1,0,0.045,0.0
camp 2,generic,38899,202,2,4.4593,134.6968
camp 2,generic,26654,285,8,9.0629,972.3748
camp 2,generic,21142,1126,12,13.8025,837.237
camp 2,generic,1133,12,0,0.6563,0.0
camp 2,generic,169775,1945,37,45.1723,1968.2383
camp 2,generic,84,1,0,0.0128,0.0
camp 2,generic,2,0,0,0.0008,0.0
camp 2,generic,397,0,0,0.0147,0.0
camp 2,generic,489,1,0,0.1404,0.0
camp 2,generic,142,0,0,0.0572,0.0
camp 2,generic,2,0,0,0.0013,0.0
camp 2,generic,1365,3,0,0.1676,0.0
camp 2,generic,8044,172,2,2.0824,33.7793
camp 2,generic,35972,1350,22,20.1854,2227.6989
camp 2,generic,1414,12,0,0.1319,0.0
camp 2,generic,302,0,0,0.1883,0.0
camp 2,generic,19,0,0,0.0123,0.0
camp 2,generic,3709,12,0,0.2954,0.0
camp 2,generic,4943,44,1,1.4802,47.9951
camp 2,generic,4594,85,1,3.1702,20.0741
camp 2,generic,192,11,0,0.1285,0.0
camp 2,generic,14802,194,6,3.7974,433.1658
camp 2,generic,8859,50,0,1.3174,0.0
camp 2,generic,3296,55,4,3.7694,110.9196
camp 2,generic,1234,12,0,0.4571,0.0
camp 2,generic,31864,169,2,2.5281,116.3445
camp 2,generic,3,0,0,0.0024,0.0
camp 2,generic,53517,651,22,15.9376,1104.0323
camp 2,generic,52891,1454,54,63.2503,3737.3083
camp 2,generic,13154,215,9,5.1022,1540.5742
camp 2,generic,158836,1917,42,38.5096,4381.7661
camp 2,generic,8,0,0,0.0086,0.0
camp 2,generic,10,0,0,0.0013,0.0
camp 3,generic,2302,3,1,0.3486,99.2956
camp 3,generic,16,0,0,0.015,0.0
camp 3,generic,18677,30,4,3.8909,380.8354
camp 3,generic,3,0,0,0.0022,0.0
camp 3,generic,6178,6,0,0.2414,0.0
camp 3,generic,22,0,0,0.0256,0.0
camp 3,generic,25677,70,1,1.0741,4.5415
camp 3,generic,1,0,0,0.001,0.0
camp 3,generic,10884,33,0,0.6706,0.0
camp 3,generic,36,0,0,0.0471,0.0
camp 3,generic,53217,184,2,4.7089,134.2708
camp 3,generic,1,0,0,0.0006,0.0
camp 3,generic,5618,6,0,1.0634,0.0
camp 3,generic,5439,60,5,4.8711,1166.8919
camp 3,generic,2690,13,0,1.2202,0.0
camp 3,generic,12791,16,1,2.9317,25.0006
camp 3,generic,5628,9,0,0.3368,0.0
camp 3,generic,1889,21,0,1.5119,0.0
camp 3,generic,146,2,0,0.0642,0.0
camp 3,generic,10462,7,0,0.3108,0.0
camp 3,generic,14105,45,0,1.2653,0.0
camp 3,generic,6268,87,0,5.0628,0.0
camp 3,generic,1180,10,0,0.5534,0.0
camp 3,generic,23725,71,0,1.4676,0.0
camp 3,generic,3182,12,1,0.8801,11.5822
camp 3,generic,750,5,0,0.4509,0.0
camp 3,generic,125,0,0,0.0769,0.0
camp 3,generic,22555,62,2,5.9142,9.5264
camp 3,generic,3,0,0,0.0026,0.0
camp 3,generic,11490,48,0,0.4827,0.0
camp 3,generic,482,8,0,0.2751,0.0
camp 3,generic,1,0,0,0.0002,0.0
camp 3,generic,33920,84,0,1.2302,0.0
camp 3,generic,1,0,0,0.0022,0.0
camp 3,generic,17095,88,0,1.4113,0.0
camp 3,generic,1357,32,0,0.7589,0.0
camp 3,generic,24,0,0,0.0099,0.0
camp 3,generic,67712,194,0,4.7813,0.0
camp 3,generic,1,0,0,0.0008,0.0
camp 3,generic,61,0,0,0.0106,0.0
