date,campaign_id,campaign_name,platform,spend,impressions,clicks,conversions,revenue
2025-12-19,campaign_36,Google Campaign 36,google,965.0,197405,7527,251,10039.82
2025-11-20,campaign_37,Tiktok Campaign 37,tiktok,486.61,88341,1093,12,396.37
2025-11-21,campaign_37,Tiktok Campaign 37,tiktok,462.24,79711,819,7,405.5
2025-11-22,campaign_37,Tiktok Campaign 37,tiktok,364.1,58187,691,8,1092.18
2025-11-23,campaign_37,Tiktok Campaign 37,tiktok,361.81,57455,362,2,157.73
2025-11-24,campaign_37,Tiktok Campaign 37,tiktok,415.43,64385,711,13,1455.15
2025-11-25,campaign_37,Tiktok Campaign 37,tiktok,419.76,65734,795,7,268.78
2025-11-26,campaign_37,Tiktok Campaign 37,tiktok,388.96,56442,739,10,454.82
2025-11-27,campaign_37,Tiktok Campaign 37,tiktok,437.99,71568,610,7,463.38
2025-11-28,campaign_37,Tiktok Campaign 37,tiktok,412.89,63602,648,8,300.02
2025-11-29,campaign_37,Tiktok Campaign 37,tiktok,395.66,68708,494,7,397.75
2025-11-30,campaign_37,Tiktok Campaign 37,tiktok,407.83,73003,656,7,859.92
2025-12-01,campaign_37,Tiktok Campaign 37,tiktok,435.64,70801,766,12,1001.77
2025-12-02,campaign_37,Tiktok Campaign 37,tiktok,451.33,75993,705,10,1595.9
2025-12-03,campaign_37,Tiktok Campaign 37,tiktok,435.95,70902,804,9,1071.44
2025-12-04,campaign_37,Tiktok Campaign 37,tiktok,516.04,99349,889,20,972.42
2025-12-05,campaign_37,Tiktok Campaign 37,tiktok,464.81,80602,931,18,1460.2
2025-12-06,campaign_37,Tiktok Campaign 37,tiktok,379.21,63115,680,9,1587.34
2025-12-07,campaign_37,Tiktok Campaign 37,tiktok,371.13,60454,563,6,556.33
2025-12-08,campaign_37,Tiktok Campaign 37,tiktok,554.48,114700,1033,13,1281.29
2025-12-09,campaign_37,Tiktok Campaign 37,tiktok,365.18,49751,549,9,280.79
2025-12-10,campaign_37,Tiktok Campaign 37,tiktok,506.91,95865,1249,25,1291.59
2025-12-11,campaign_37,Tiktok Campaign 37,tiktok,467.65,81588,1125,13,1841.07
2025-12-12,campaign_37,Tiktok Campaign 37,tiktok,535.11,106826,1034,18,591.55
2025-12-13,campaign_37,Tiktok Campaign 37,tiktok,399.52,70056,461,6,652.78
2025-12-14,campaign_37,Tiktok Campaign 37,tiktok,352.47,54528,599,4,154.98
2025-12-15,campaign_37,Tiktok Campaign 37,tiktok,517.78,100020,976,19,1377.94
2025-12-16,campaign_37,Tiktok Campaign 37,tiktok,466.33,81130,623,10,406.59
2025-12-17,campaign_37,Tiktok Campaign 37,tiktok,405.63,61383,529,8,364.19
2025-12-18,campaign_37,Tiktok Campaign 37,tiktok,371.86,51588,724,15,706.7
2025-12-19,campaign_37,Tiktok Campaign 37,tiktok,454.67,77122,921,9,1509.96
2025-11-20,campaign_38,Snapchat Campaign 38,snapchat,658.07,100524,611,6,678.13
2025-11-21,campaign_38,Snapchat Campaign 38,snapchat,625.32,90768,591,8,804.29
2025-11-22,campaign_38,Snapchat Campaign 38,snapchat,458.88,57505,219,4,224.12
2025-11-23,campaign_38,Snapchat Campaign 38,snapchat,600.82,98582,937,9,797.7
2025-11-24,campaign_38,Snapchat Campaign 38,snapchat,648.84,97724,1113,12,898.44
2025-11-25,campaign_38,Snapchat Campaign 38,snapchat,690.74,110755,852,9,416.93
2025-11-26,campaign_38,Snapchat Campaign 38,snapchat,622.15,89852,766,9,1265.81
2025-11-27,campaign_38,Snapchat Campaign 38,snapchat,566.45,74482,560,8,431.81
2025-11-28,campaign_38,Snapchat Campaign 38,snapchat,531.68,65619,563,6,543.78
2025-11-29,campaign_38,Snapchat Campaign 38,snapchat,590.64,95271,712,5,565.84
2025-11-30,campaign_38,Snapchat Campaign 38,snapchat,527.58,76013,499,6,375.69
2025-12-01,campaign_38,Snapchat Campaign 38,snapchat,633.5,93159,1084,11,1659.58
2025-12-02,campaign_38,Snapchat Campaign 38,snapchat,630.29,92217,803,5,531.61
2025-12-03,campaign_38,Snapchat Campaign 38,snapchat,661.34,101527,660,7,580.77
2025-12-04,campaign_38,Snapchat Campaign 38,snapchat,681.27,107737,1022,11,1225.65
2025-12-05,campaign_38,Snapchat Campaign 38,snapchat,544.29,68769,482,5,768.62
2025-12-06,campaign_38,Snapchat Campaign 38,snapchat,549.92,82587,704,6,769.8
2025-12-07,campaign_38,Snapchat Campaign 38,snapchat,555.62,84308,685,11,932.7
2025-12-08,campaign_38,Snapchat Campaign 38,snapchat,663.34,102142,772,7,539.69
2025-12-09,campaign_38,Snapchat Campaign 38,snapchat,663.31,102134,760,8,928.1
2025-12-10,campaign_38,Snapchat Campaign 38,snapchat,544.87,68915,415,4,161.82
2025-12-11,campaign_38,Snapchat Campaign 38,snapchat,562.02,73322,772,10,1000.19
2025-12-12,campaign_38,Snapchat Campaign 38,snapchat,627.84,91501,523,6,292.29
2025-12-13,campaign_38,Snapchat Campaign 38,snapchat,527.54,76002,627,9,621.0
2025-12-14,campaign_38,Snapchat Campaign 38,snapchat,469.0,60069,476,5,273.53
2025-12-15,campaign_38,Snapchat Campaign 38,snapchat,615.0,87797,745,8,304.04
2025-12-16,campaign_38,Snapchat Campaign 38,snapchat,513.83,61288,407,6,329.36
2025-12-17,campaign_38,Snapchat Campaign 38,snapchat,613.47,87362,660,6,250.9
2025-12-18,campaign_38,Snapchat Campaign 38,snapchat,660.83,101370,799,10,1112.34
2025-12-19,campaign_38,Snapchat Campaign 38,snapchat,671.26,104595,939,18,1269.9
2025-11-20,campaign_39,Linkedin Campaign 39,linkedin,355.83,30444,141,2,134.13
2025-11-21,campaign_39,Linkedin Campaign 39,linkedin,353.65,30073,164,3,330.93
2025-11-22,campaign_39,Linkedin Campaign 39,linkedin,254.15,18271,104,1,115.26
2025-11-23,campaign_39,Linkedin Campaign 39,linkedin,279.73,22136,105,1,131.98
2025-11-24,campaign_39,Linkedin Campaign 39,linkedin,333.15,26687,94,1,100.97
2025-11-25,campaign_39,Linkedin Campaign 39,linkedin,438.39,46211,210,2,99.82
2025-11-26,campaign_39,Linkedin Campaign 39,linkedin,339.09,27647,111,3,271.1
2025-11-27,campaign_39,Linkedin Campaign 39,linkedin,364.53,31951,199,5,252.3
2025-11-28,campaign_39,Linkedin Campaign 39,linkedin,309.68,23059,157,3,366.62
2025-11-29,campaign_39,Linkedin Campaign 39,linkedin,271.95,20920,109,3,121.05
2025-11-30,campaign_39,Linkedin Campaign 39,linkedin,279.15,22043,76,0,0.0
2025-12-01,campaign_39,Linkedin Campaign 39,linkedin,343.95,28445,124,3,116.73
2025-12-02,campaign_39,Linkedin Campaign 39,linkedin,305.1,22382,97,1,94.59
2025-12-03,campaign_39,Linkedin Campaign 39,linkedin,342.07,28136,165,3,165.01
2025-12-04,campaign_39,Linkedin Campaign 39,linkedin,389.46,36471,157,3,309.66
2025-12-05,campaign_39,Linkedin Campaign 39,linkedin,360.63,31271,220,4,515.8
2025-12-06,campaign_39,Linkedin Campaign 39,linkedin,279.48,22096,108,1,107.07
2025-12-07,campaign_39,Linkedin Campaign 39,linkedin,228.2,14731,57,1,135.62
2025-12-08,campaign_39,Linkedin Campaign 39,linkedin,349.73,29410,137,1,100.64
2025-12-09,campaign_39,Linkedin Campaign 39,linkedin,343.56,28382,181,3,468.22
2025-12-10,campaign_39,Linkedin Campaign 39,linkedin,326.77,25674,139,2,87.47
2025-12-11,campaign_39,Linkedin Campaign 39,linkedin,414.57,41327,252,6,802.85
2025-12-12,campaign_39,Linkedin Campaign 39,linkedin,315.53,23939,121,2,94.57
2025-12-13,campaign_39,Linkedin Campaign 39,linkedin,259.03,18980,109,1,89.86
2025-12-14,campaign_39,Linkedin Campaign 39,linkedin,264.16,19739,115,0,0.0
2025-12-15,campaign_39,Linkedin Campaign 39,linkedin,383.74,35407,207,2,201.96
2025-12-16,campaign_39,Linkedin Campaign 39,linkedin,331.19,26374,155,3,324.35
2025-12-17,campaign_39,Linkedin Campaign 39,linkedin,334.01,26825,145,2,125.11
2025-12-18,campaign_39,Linkedin Campaign 39,linkedin,311.0,23256,102,2,99.53
2025-12-19,campaign_39,Linkedin Campaign 39,linkedin,294.24,20817,136,2,200.44
2025-11-20,campaign_40,Meta Campaign 40,meta,534.17,73555,1086,17,1417.47
2025-11-21,campaign_40,Meta Campaign 40,meta,497.41,63778,619,10,997.88
2025-11-22,campaign_40,Meta Campaign 40,meta,392.98,46834,482,7,237.2
2025-11-23,campaign_40,Meta Campaign 40,meta,374.12,42447,817,16,524.2
2025-11-24,campaign_40,Meta Campaign 40,meta,462.55,55153,881,28,1168.59
2025-11-25,campaign_40,Meta Campaign 40,meta,574.9,85198,1004,41,4746.42
2025-11-26,campaign_40,Meta Campaign 40,meta,478.48,59015,996,18,1556.47
2025-11-27,campaign_40,Meta Campaign 40,meta,462.65,55176,1042,24,3774.36
2025-11-28,campaign_40,Meta Campaign 40,meta,549.24,77763,1303,19,2227.59
2025-11-29,campaign_40,Meta Campaign 40,meta,397.63,47950,766,21,1454.02
2025-11-30,campaign_40,Meta Campaign 40,meta,430.9,56309,880,32,4881.79
2025-12-01,campaign_40,Meta Campaign 40,meta,525.69,71237,690,23,2105.21
2025-12-02,campaign_40,Meta Campaign 40,meta,461.56,54915,800,17,1807.89
2025-12-03,campaign_40,Meta Campaign 40,meta,459.25,54367,666,17,958.33
2025-12-04,campaign_40,Meta Campaign 40,meta,497.49,63800,909,29,1299.83
2025-12-05,campaign_40,Meta Campaign 40,meta,494.11,62935,852,11,511.29
2025-12-06,campaign_40,Meta Campaign 40,meta,446.89,60565,848,23,1247.51
2025-12-07,campaign_40,Meta Campaign 40,meta,373.93,42404,663,15,734.46
2025-12-08,campaign_40,Meta Campaign 40,meta,458.4,54167,723,15,1754.5
2025-12-09,campaign_40,Meta Campaign 40,meta,466.22,56030,913,19,1670.09
2025-12-10,campaign_40,Meta Campaign 40,meta,554.65,79301,1248,46,2872.52
2025-12-11,campaign_40,Meta Campaign 40,meta,515.57,68520,779,18,1131.78
2025-12-12,campaign_40,Meta Campaign 40,meta,495.45,63276,1452,26,1402.71
2025-12-13,campaign_40,Meta Campaign 40,meta,441.06,58994,980,24,3855.08
2025-12-14,campaign_40,Meta Campaign 40,meta,371.29,41808,518,12,547.37
2025-12-15,campaign_40,Meta Campaign 40,meta,405.36,42356,486,2,285.73
2025-12-16,campaign_40,Meta Campaign 40,meta,459.25,54368,823,35,4055.49
2025-12-17,campaign_40,Meta Campaign 40,meta,491.53,62280,913,25,2310.14
2025-12-18,campaign_40,Meta Campaign 40,meta,422.85,46091,683,20,2486.13
2025-12-19,campaign_40,Meta Campaign 40,meta,442.46,50466,755,27,4117.09
2025-11-20,campaign_41,Google Campaign 41,google,876.59,188150,5650,268,32759.51
2025-11-21,campaign_41,Google Campaign 41,google,845.45,175019,5542,153,14720.8
2025-11-22,campaign_41,Google Campaign 41,google,588.98,99930,2985,126,4533.82
2025-11-23,campaign_41,Google Campaign 41,google,731.56,154168,3899,145,12067.72
2025-11-24,campaign_41,Google Campaign 41,google,895.49,196352,4881,97,12859.31
2025-11-25,campaign_41,Google Campaign 41,google,860.62,181360,6629,237,39409.36
2025-11-26,campaign_41,Google Campaign 41,google,809.85,160591,4229,187,28170.0
2025-11-27,campaign_41,Google Campaign 41,google,777.44,147994,3587,135,5292.13
2025-11-28,campaign_41,Google Campaign 41,google,825.65,166919,6070,164,8414.83
2025-11-29,campaign_41,Google Campaign 41,google,778.62,174642,4755,235,33425.93
2025-11-30,campaign_41,Google Campaign 41,google,713.77,146762,4157,132,6546.68
2025-12-01,campaign_41,Google Campaign 41,google,859.01,180681,5791,204,28837.0
2025-12-02,campaign_41,Google Campaign 41,google,752.88,138794,4347,160,6803.0
2025-12-03,campaign_41,Google Campaign 41,google,830.11,168729,5103,214,21751.41
2025-12-04,campaign_41,Google Campaign 41,google,908.91,202281,4650,189,12015.86
2025-12-05,campaign_41,Google Campaign 41,google,782.37,149877,4595,185,10871.07
2025-12-06,campaign_41,Google Campaign 41,google,756.37,164803,4996,165,16113.84
2025-12-07,campaign_41,Google Campaign 41,google,653.12,122881,4218,128,14322.23
2025-12-08,campaign_41,Google Campaign 41,google,905.66,200837,7439,282,39649.6
2025-12-09,campaign_41,Google Campaign 41,google,894.25,195811,5906,110,12914.41
2025-12-10,campaign_41,Google Campaign 41,google,805.97,159058,5697,148,15531.72
2025-12-11,campaign_41,Google Campaign 41,google,866.28,183750,6490,289,34035.35
2025-12-12,campaign_41,Google Campaign 41,google,846.43,175427,5380,187,15688.81
2025-12-13,campaign_41,Google Campaign 41,google,615.17,109016,3027,138,18868.49
2025-12-14,campaign_41,Google Campaign 41,google,583.35,98027,2491,86,14539.05
2025-12-15,campaign_41,Google Campaign 41,google,821.86,165392,4948,202,30163.74
2025-12-16,campaign_41,Google Campaign 41,google,835.69,171002,4848,178,16151.32
2025-12-17,campaign_41,Google Campaign 41,google,883.25,191022,6544,210,32790.12
2025-12-18,campaign_41,Google Campaign 41,google,883.97,191333,4125,195,7071.72
2025-12-19,campaign_41,Google Campaign 41,google,845.7,175123,4312,178,6116.22
2025-11-20,campaign_42,Tiktok Campaign 42,tiktok,1030.9,179293,2227,20,1673.28
2025-11-21,campaign_42,Tiktok Campaign 42,tiktok,724.12,88460,888,9,981.55
2025-11-22,campaign_42,Tiktok Campaign 42,tiktok,771.12,118019,1226,25,3379.04
2025-11-23,campaign_42,Tiktok Campaign 42,tiktok,696.96,96412,1100,24,947.81
2025-11-24,campaign_42,Tiktok Campaign 42,tiktok,1118.04,210883,2442,62,6653.94
2025-11-25,campaign_42,Tiktok Campaign 42,tiktok,945.91,150949,1555,27,3348.66
2025-11-26,campaign_42,Tiktok Campaign 42,tiktok,987.61,164552,1860,19,1956.19
2025-11-27,campaign_42,Tiktok Campaign 42,tiktok,1187.97,238088,1754,43,3914.48
2025-11-28,campaign_42,Tiktok Campaign 42,tiktok,1056.0,188130,2307,32,4246.34
2025-11-29,campaign_42,Tiktok Campaign 42,tiktok,970.54,186954,2105,36,2886.61
2025-11-30,campaign_42,Tiktok Campaign 42,tiktok,739.14,108433,1153,16,1280.75
2025-12-01,campaign_42,Tiktok Campaign 42,tiktok,935.07,147509,1135,18,1344.83
2025-12-02,campaign_42,Tiktok Campaign 42,tiktok,811.36,111060,1430,24,1779.8
2025-12-03,campaign_42,Tiktok Campaign 42,tiktok,977.29,161130,1323,23,3379.06
2025-12-04,campaign_42,Tiktok Campaign 42,tiktok,799.5,107838,822,13,1529.42
2025-12-05,campaign_42,Tiktok Campaign 42,tiktok,924.48,144186,1929,20,665.13
2025-12-06,campaign_42,Tiktok Campaign 42,tiktok,1017.84,205621,1852,26,3273.4
2025-12-07,campaign_42,Tiktok Campaign 42,tiktok,795.25,125523,1243,22,2990.97
2025-12-08,campaign_42,Tiktok Campaign 42,tiktok,1077.64,195919,1979,15,1029.37
2025-12-09,campaign_42,Tiktok Campaign 42,tiktok,968.9,158375,2014,26,1233.86
2025-12-10,campaign_42,Tiktok Campaign 42,tiktok,999.0,168369,1745,21,853.72
2025-12-11,campaign_42,Tiktok Campaign 42,tiktok,962.73,156364,1513,21,2611.24
2025-12-12,campaign_42,Tiktok Campaign 42,tiktok,1021.9,176174,2460,56,3955.78
2025-12-13,campaign_42,Tiktok Campaign 42,tiktok,753.51,112692,694,11,1105.7
2025-12-14,campaign_42,Tiktok Campaign 42,tiktok,951.23,179591,2088,33,4696.72
2025-12-15,campaign_42,Tiktok Campaign 42,tiktok,892.08,134256,1276,4,479.71
2025-12-16,campaign_42,Tiktok Campaign 42,tiktok,1194.51,240720,2281,42,5539.19
2025-12-17,campaign_42,Tiktok Campaign 42,tiktok,1098.49,203574,1793,18,2249.57
2025-12-18,campaign_42,Tiktok Campaign 42,tiktok,930.73,146142,1836,30,4092.42
2025-12-19,campaign_42,Tiktok Campaign 42,tiktok,867.27,126893,1436,26,1541.23
2025-11-20,campaign_43,Snapchat Campaign 43,snapchat,242.57,36910,365,3,449.63
2025-11-21,campaign_43,Snapchat Campaign 43,snapchat,243.6,37222,257,4,809.29
2025-11-22,campaign_43,Snapchat Campaign 43,snapchat,187.71,26004,167,1,81.42
2025-11-23,campaign_43,Snapchat Campaign 43,snapchat,213.87,33756,235,4,172.56
2025-11-24,campaign_43,Snapchat Campaign 43,snapchat,175.69,19362,127,1,45.31
2025-11-25,campaign_43,Snapchat Campaign 43,snapchat,255.19,40849,308,1,120.55
2025-11-26,campaign_43,Snapchat Campaign 43,snapchat,242.33,36836,195,2,303.62
2025-11-27,campaign_43,Snapchat Campaign 43,snapchat,232.01,33766,260,4,284.25
2025-11-28,campaign_43,Snapchat Campaign 43,snapchat,240.31,36224,336,5,385.19
2025-11-29,campaign_43,Snapchat Campaign 43,snapchat,191.43,27043,202,2,101.48
2025-11-30,campaign_43,Snapchat Campaign 43,snapchat,203.44,30545,207,2,253.75
2025-12-01,campaign_43,Snapchat Campaign 43,snapchat,253.91,40441,270,3,139.38
2025-12-02,campaign_43,Snapchat Campaign 43,snapchat,222.28,30992,223,3,510.87
2025-12-03,campaign_43,Snapchat Campaign 43,snapchat,219.11,30116,255,2,244.59
2025-12-04,campaign_43,Snapchat Campaign 43,snapchat,175.69,19361,116,1,125.89
2025-12-05,campaign_43,Snapchat Campaign 43,snapchat,241.59,36611,243,2,128.76
2025-12-06,campaign_43,Snapchat Campaign 43,snapchat,208.68,32137,284,3,332.25
2025-12-07,campaign_43,Snapchat Campaign 43,snapchat,195.42,28181,275,3,445.69
2025-12-08,campaign_43,Snapchat Campaign 43,snapchat,200.76,25282,219,3,443.88
2025-12-09,campaign_43,Snapchat Campaign 43,snapchat,219.59,30248,135,1,107.89
2025-12-10,campaign_43,Snapchat Campaign 43,snapchat,245.88,37923,166,1,76.33
2025-12-11,campaign_43,Snapchat Campaign 43,snapchat,214.3,28809,234,2,157.24
2025-12-12,campaign_43,Snapchat Campaign 43,snapchat,267.02,44724,357,6,619.02
2025-12-13,campaign_43,Snapchat Campaign 43,snapchat,172.4,21934,190,2,202.55
2025-12-14,campaign_43,Snapchat Campaign 43,snapchat,209.97,32535,220,2,202.81
2025-12-15,campaign_43,Snapchat Campaign 43,snapchat,217.21,29594,189,1,143.39
2025-12-16,campaign_43,Snapchat Campaign 43,snapchat,208.51,27272,149,1,141.98
2025-12-17,campaign_43,Snapchat Campaign 43,snapchat,250.62,39401,301,3,140.9
2025-12-18,campaign_43,Snapchat Campaign 43,snapchat,197.71,24519,284,2,116.64
2025-12-19,campaign_43,Snapchat Campaign 43,snapchat,191.58,23023,219,2,110.07
2025-11-20,campaign_44,Linkedin Campaign 44,linkedin,794.97,65192,299,4,390.3
2025-11-21,campaign_44,Linkedin Campaign 44,linkedin,951.58,93408,366,7,284.36
2025-11-22,campaign_44,Linkedin Campaign 44,linkedin,661.13,53046,335,10,1496.71
2025-11-23,campaign_44,Linkedin Campaign 44,linkedin,585.58,41615,242,6,442.37
2025-11-24,campaign_44,Linkedin Campaign 44,linkedin,804.64,66788,323,7,819.08
2025-11-25,campaign_44,Linkedin Campaign 44,linkedin,812.0,68016,319,3,343.28
2025-11-26,campaign_44,Linkedin Campaign 44,linkedin,858.85,76091,398,4,442.88
2025-11-27,campaign_44,Linkedin Campaign 44,linkedin,851.64,74818,451,13,1412.59
2025-11-28,campaign_44,Linkedin Campaign 44,linkedin,748.09,57729,282,7,825.26
2025-11-29,campaign_44,Linkedin Campaign 44,linkedin,683.1,56629,351,4,466.51
2025-11-30,campaign_44,Linkedin Campaign 44,linkedin,712.66,61637,227,2,309.77
2025-12-01,campaign_44,Linkedin Campaign 44,linkedin,912.15,85828,477,6,536.76
2025-12-02,campaign_44,Linkedin Campaign 44,linkedin,825.69,70328,403,9,267.11
2025-12-03,campaign_44,Linkedin Campaign 44,linkedin,893.67,82385,431,8,1245.16
2025-12-04,campaign_44,Linkedin Campaign 44,linkedin,811.37,67909,365,6,134.58
2025-12-05,campaign_44,Linkedin Campaign 44,linkedin,855.45,75488,547,11,394.96
2025-12-06,campaign_44,Linkedin Campaign 44,linkedin,796.52,76997,332,5,725.95
2025-12-07,campaign_44,Linkedin Campaign 44,linkedin,694.73,58575,227,2,135.41
2025-12-08,campaign_44,Linkedin Campaign 44,linkedin,883.8,80576,338,7,401.16
2025-12-09,campaign_44,Linkedin Campaign 44,linkedin,766.55,60614,339,5,216.28
2025-12-10,campaign_44,Linkedin Campaign 44,linkedin,833.95,71743,413,7,556.52
2025-12-11,campaign_44,Linkedin Campaign 44,linkedin,765.32,60420,288,3,396.2
2025-12-12,campaign_44,Linkedin Campaign 44,linkedin,750.02,58028,350,5,198.75
2025-12-13,campaign_44,Linkedin Campaign 44,linkedin,629.97,48163,216,3,319.07
2025-12-14,campaign_44,Linkedin Campaign 44,linkedin,688.23,57483,290,4,189.32
2025-12-15,campaign_44,Linkedin Campaign 44,linkedin,662.79,45316,153,2,178.74
2025-12-16,campaign_44,Linkedin Campaign 44,linkedin,909.73,85373,209,3,230.55
2025-12-17,campaign_44,Linkedin Campaign 44,linkedin,762.97,60050,280,6,248.73
2025-12-18,campaign_44,Linkedin Campaign 44,linkedin,896.11,82835,395,8,977.93
2025-12-19,campaign_44,Linkedin Campaign 44,linkedin,760.03,59588,347,8,728.36
2025-11-20,campaign_45,Meta Campaign 45,meta,461.13,55824,778,17,1098.05
2025-11-21,campaign_45,Meta Campaign 45,meta,432.67,49145,802,20,1306.94
2025-11-22,campaign_45,Meta Campaign 45,meta,340.01,35705,392,9,381.06
2025-11-23,campaign_45,Meta Campaign 45,meta,451.94,63084,946,26,1975.69
2025-11-24,campaign_45,Meta Campaign 45,meta,451.03,53404,517,13,1558.33
2025-11-25,campaign_45,Meta Campaign 45,meta,437.15,50169,500,8,632.04
2025-11-26,campaign_45,Meta Campaign 45,meta,482.67,61160,1024,12,1433.7
2025-11-27,campaign_45,Meta Campaign 45,meta,474.61,59135,896,17,840.06
2025-11-28,campaign_45,Meta Campaign 45,meta,417.8,45825,925,15,2416.39
2025-11-29,campaign_45,Meta Campaign 45,meta,385.78,45964,672,14,874.67
2025-11-30,campaign_45,Meta Campaign 45,meta,374.34,43280,511,8,481.29
2025-12-01,campaign_45,Meta Campaign 45,meta,612.95,98633,1528,31,2011.13
2025-12-02,campaign_45,Meta Campaign 45,meta,494.99,64323,990,31,2749.05
2025-12-03,campaign_45,Meta Campaign 45,meta,548.21,78899,1131,44,4156.72
2025-12-04,campaign_45,Meta Campaign 45,meta,438.37,50449,771,21,1247.15
2025-12-05,campaign_45,Meta Campaign 45,meta,466.18,57053,965,25,1414.58
2025-12-06,campaign_45,Meta Campaign 45,meta,368.37,41910,554,9,861.49
2025-12-07,campaign_45,Meta Campaign 45,meta,400.53,49548,924,23,658.3
2025-12-08,campaign_45,Meta Campaign 45,meta,423.44,47071,533,10,1145.72
2025-12-09,campaign_45,Meta Campaign 45,meta,501.85,66118,1248,42,1279.26
2025-12-10,campaign_45,Meta Campaign 45,meta,525.66,72540,997,14,468.31
2025-12-11,campaign_45,Meta Campaign 45,meta,416.04,45440,474,6,738.93
2025-12-12,campaign_45,Meta Campaign 45,meta,459.25,55368,898,24,2625.34
