date,source,day_of_week,is_weekend,emq_score,event_volume,event_loss_rate,data_freshness_min,api_success_rate,api_latency_ms,api_errors_count,match_rate,has_incident,incident_severity,health_score,health_status
2025-09-08,shopify,0,0,8.03,17096,0.0285,1.44,0.9889,3.16,5,0.8931,0,0,86.23,healthy
2025-09-08,stripe,0,0,9.85,4065,0.0367,12.38,0.9911,316.56,7,0.8655,0,0,94.44,healthy
2025-09-09,meta_capi,1,0,9.19,58323,0.0261,15.44,0.9795,234.82,6,0.8135,0,0,91.73,healthy
2025-09-09,google_analytics,1,0,7.09,93360,0.0204,26.71,0.9805,100.16,7,0.888,0,0,81.73,healthy
2025-09-09,segment,1,0,9.44,31811,0.0251,1.31,0.9683,78.47,3,0.842,0,0,92.82,healthy
2025-09-09,shopify,1,0,9.35,17179,0.0239,7.92,0.9817,147.04,9,0.8215,0,0,92.52,healthy
2025-09-09,stripe,1,0,10.0,5698,0.0311,19.8,0.9937,46.4,6,0.9105,0,0,95.97,healthy
2025-09-10,meta_capi,2,0,9.26,45888,0.028,15.08,0.9756,246.74,8,0.8947,0,0,91.51,healthy
2025-09-10,google_analytics,2,0,6.61,110468,0.0379,55.51,0.9849,61.9,3,0.8148,0,0,78.23,healthy
2025-09-10,segment,2,0,9.3,28229,0.0261,2.41,0.9674,10.89,6,0.807,0,0,91.66,healthy
2025-09-10,shopify,2,0,8.88,19744,0.0335,26.8,0.9831,15.53,4,0.9951,0,0,89.82,healthy
2025-09-10,stripe,2,0,8.71,4061,0.0277,38.5,0.9905,356.31,4,0.9116,0,0,89.93,healthy
2025-09-11,meta_capi,3,0,9.24,55224,0.0347,16.33,0.9788,51.79,5,0.8861,0,0,91.16,healthy
2025-09-11,google_analytics,3,0,7.8,118620,0.022,13.54,0.9872,40.77,5,0.8765,0,0,85.68,healthy
2025-09-11,segment,3,0,9.71,28641,0.0429,2.93,0.9683,80.15,6,0.8188,0,0,92.06,healthy
2025-09-11,shopify,3,0,8.84,16968,0.0225,7.16,0.9878,49.72,7,0.8554,0,0,90.63,healthy
2025-09-11,stripe,3,0,9.74,5122,0.0294,31.2,0.9865,92.02,4,0.8342,0,0,94.67,healthy
2025-09-12,meta_capi,4,0,8.81,51908,0.035,10.58,0.9764,129.21,5,0.7685,0,0,88.89,healthy
2025-09-12,google_analytics,4,0,7.5,112169,0.028,4.71,0.9823,31.43,6,0.8252,0,0,83.23,healthy
2025-09-12,segment,4,0,9.45,33508,0.023,8.81,0.9646,57.94,6,0.9045,0,0,92.6,healthy
2025-09-12,shopify,4,0,7.24,17822,0.0364,15.25,0.9858,25.61,8,0.8131,0,0,81.05,healthy
2025-09-12,stripe,4,0,9.9,4718,0.0265,50.58,0.9936,127.75,6,0.8207,0,0,95.93,healthy
2025-09-13,meta_capi,5,1,8.89,40115,0.0411,22.96,0.9774,400.68,6,0.8098,0,0,88.59,healthy
2025-09-13,google_analytics,5,1,7.85,64173,0.0267,1.76,0.9868,27.95,3,0.9058,0,0,85.61,healthy
2025-09-13,segment,5,1,7.81,21294,0.0299,38.24,0.969,35.03,3,0.885,0,0,84.22,healthy
2025-09-13,shopify,5,1,3.69,6710,0.1792,180.51,0.6896,1565.7,157,0.5401,1,3,7.26,critical
2025-09-13,stripe,5,1,8.49,3392,0.0604,2.56,0.9911,10.41,4,0.8571,0,0,85.56,healthy
2025-09-14,meta_capi,6,1,8.29,36653,0.0207,9.37,0.9753,54.79,3,0.823,0,0,87.86,healthy
2025-09-14,google_analytics,6,1,6.31,65591,0.0202,6.69,0.979,117.25,6,0.8234,0,0,77.9,healthy
2025-09-14,segment,6,1,9.59,24625,0.0465,0.12,0.9573,5.59,6,0.8544,0,0,90.57,healthy
2025-09-14,shopify,6,1,8.79,14031,0.0318,2.84,0.9804,15.09,6,0.8978,0,0,89.2,healthy
2025-09-14,stripe,6,1,10.0,3634,0.0253,27.35,0.994,80.93,10,0.8025,0,0,96.17,healthy
2025-09-15,meta_capi,0,0,8.43,50372,0.0351,12.39,0.9548,60.83,6,0.874,0,0,85.76,healthy
2025-09-15,google_analytics,0,0,7.67,90067,0.0244,2.51,0.9841,322.36,6,0.8593,0,0,84.51,healthy
2025-09-15,segment,0,0,9.33,35126,0.066,13.06,0.9694,61.46,2,0.8837,0,0,88.34,healthy
2025-09-15,shopify,0,0,8.0,18951,0.0211,19.76,0.9881,30.83,6,0.9379,0,0,86.71,healthy
2025-09-15,stripe,0,0,9.85,4365,0.0212,27.34,0.9875,39.64,3,0.898,0,0,96.22,healthy
2025-09-16,meta_capi,1,0,8.48,48433,0.0259,0.7,0.9778,141.26,6,0.81,0,0,88.08,healthy
2025-09-16,google_analytics,1,0,7.77,119588,0.0266,9.47,0.9848,81.11,8,0.8566,0,0,84.65,healthy
2025-09-16,segment,1,0,9.66,27344,0.0274,6.35,0.9694,317.72,5,0.8476,0,0,93.54,healthy
2025-09-16,shopify,1,0,8.6,17540,0.0324,0.95,0.9774,8.46,8,0.8622,0,0,87.86,healthy
2025-09-16,stripe,1,0,9.33,5422,0.0325,1.84,0.9908,84.02,4,0.8524,0,0,92.57,healthy
2025-09-17,meta_capi,2,0,8.17,51823,0.0548,2.56,0.9704,121.25,5,0.868,0,0,83.37,healthy
2025-09-17,google_analytics,2,0,7.63,105669,0.0408,23.05,0.9894,47.98,4,0.8335,0,0,83.15,healthy
2025-09-17,segment,2,0,9.32,30436,0.0234,6.49,0.9679,39.55,5,0.8704,0,0,92.14,healthy
2025-09-17,shopify,2,0,8.07,20915,0.0265,13.71,0.989,65.32,6,0.7926,0,0,86.53,healthy
2025-09-17,stripe,2,0,6.29,2455,0.1633,124.59,0.7943,1046.16,104,0.6995,1,2,37.99,degraded
2025-09-18,meta_capi,3,0,8.87,42395,0.0218,15.36,0.9716,43.0,3,0.9243,0,0,90.45,healthy
2025-09-18,google_analytics,3,0,8.11,108334,0.0376,5.05,0.989,357.22,3,0.8308,0,0,85.95,healthy
2025-09-18,segment,3,0,9.06,29148,0.0202,4.04,0.9683,11.86,6,0.8109,0,0,91.11,healthy
2025-09-18,shopify,3,0,7.98,20886,0.0238,22.2,0.9722,287.22,4,0.8288,0,0,85.71,healthy
2025-09-18,stripe,3,0,9.01,5758,0.0218,1.0,0.9934,93.38,5,0.8042,0,0,92.02,healthy
2025-09-19,meta_capi,4,0,8.14,42293,0.0325,3.68,0.979,44.37,3,0.9416,0,0,86.1,healthy
2025-09-19,google_analytics,4,0,6.75,82146,0.0256,23.28,0.9837,197.18,2,0.83,0,0,80.2,healthy
2025-09-19,segment,4,0,8.9,28247,0.0244,27.7,0.9631,484.74,6,0.7671,0,0,89.64,healthy
2025-09-19,shopify,4,0,7.61,22337,0.0206,1.28,0.9882,72.19,4,0.8265,0,0,84.98,healthy
2025-09-19,stripe,4,0,8.76,4524,0.0268,8.15,0.9933,164.77,5,0.8722,0,0,90.27,healthy
2025-09-20,meta_capi,5,1,8.17,37719,0.0484,14.74,0.9792,113.85,4,0.9116,0,0,84.55,healthy
2025-09-20,google_analytics,5,1,7.88,67055,0.0256,12.96,0.9869,18.46,3,0.8478,0,0,85.9,healthy
2025-09-20,segment,5,1,9.58,19061,0.0414,0.85,0.9559,82.27,4,0.8255,0,0,91.17,healthy
2025-09-20,shopify,5,1,8.22,14096,0.0285,2.09,0.9808,154.63,9,0.88,0,0,86.37,healthy
2025-09-20,stripe,5,1,8.62,3169,0.0343,11.37,0.9946,45.94,6,0.9401,0,0,88.82,healthy
2025-09-21,meta_capi,6,1,7.3,31323,0.0885,67.69,0.8772,516.04,52,0.6432,1,1,65.52,risk
2025-09-21,google_analytics,6,1,6.8,71106,0.022,8.66,0.982,61.97,5,0.8591,0,0,80.4,healthy
2025-09-21,segment,6,1,9.36,16953,0.0279,19.52,0.9651,142.93,9,0.8303,0,0,91.36,healthy
2025-09-21,shopify,6,1,7.37,14916,0.0668,26.01,0.9832,23.33,5,0.8653,0,0,78.85,healthy
2025-09-21,stripe,6,1,9.84,3434,0.0348,27.78,0.9888,70.88,10,0.867,0,0,94.18,healthy
2025-09-22,meta_capi,0,0,8.95,42770,0.0203,40.86,0.9792,165.89,7,0.8722,0,0,90.96,healthy
2025-09-22,google_analytics,0,0,7.12,106701,0.0305,34.72,0.9811,278.82,6,0.8823,0,0,81.0,healthy
2025-09-22,segment,0,0,8.81,32180,0.0443,26.18,0.967,49.07,4,0.7492,0,0,87.58,healthy
2025-09-22,shopify,0,0,8.33,20263,0.0204,45.19,0.9884,1.63,2,0.7468,0,0,88.83,healthy
2025-09-22,stripe,0,0,10.0,4223,0.0238,8.11,0.9941,70.54,1,0.7777,0,0,97.23,healthy
2025-09-23,meta_capi,1,0,8.31,48478,0.0447,19.32,0.9715,205.51,9,0.8385,0,0,84.78,healthy
2025-09-23,google_analytics,1,0,7.57,94675,0.0338,31.1,0.9793,25.84,5,0.7191,0,0,82.92,healthy
2025-09-23,segment,1,0,8.53,31554,0.0308,19.85,0.9586,56.66,4,0.9098,0,0,87.12,healthy
2025-09-23,shopify,1,0,8.34,21853,0.0367,22.93,0.9843,57.92,6,0.9054,0,0,86.64,healthy
2025-09-23,stripe,1,0,9.11,5320,0.024,31.45,0.9944,3.87,2,0.7781,0,0,92.65,healthy
2025-09-24,meta_capi,2,0,8.17,58278,0.0246,16.66,0.9787,27.49,10,0.875,0,0,86.34,healthy
2025-09-24,google_analytics,2,0,8.33,102013,0.0354,4.98,0.989,5.54,4,0.877,0,0,87.16,healthy
2025-09-24,segment,2,0,8.53,32056,0.0378,28.72,0.9691,66.61,7,0.9215,0,0,86.63,healthy
2025-09-24,shopify,2,0,7.51,17330,0.0216,5.67,0.9855,44.38,1,0.9033,0,0,84.55,healthy
2025-09-24,stripe,2,0,9.14,5121,0.0213,3.57,0.9941,6.96,4,0.8641,0,0,92.9,healthy
2025-09-25,meta_capi,3,0,8.12,48168,0.0236,1.25,0.966,79.53,5,0.9022,0,0,86.03,healthy
2025-09-25,google_analytics,3,0,8.13,107401,0.0311,2.42,0.9879,4.39,5,0.8787,0,0,86.42,healthy
2025-09-25,segment,3,0,8.92,35061,0.026,6.98,0.9669,179.92,3,0.8575,0,0,90.03,healthy
2025-09-25,shopify,3,0,7.43,17365,0.0404,8.16,0.9847,70.13,6,0.8747,0,0,81.75,healthy
2025-09-25,stripe,3,0,9.26,5384,0.0351,4.1,0.9935,36.69,4,0.8192,0,0,92.07,healthy
2025-09-26,meta_capi,4,0,8.01,47768,0.0522,21.92,0.9788,48.48,10,0.7524,0,0,82.79,healthy
2025-09-26,google_analytics,4,0,7.63,117061,0.0207,14.82,0.9892,70.1,2,0.8686,0,0,85.35,healthy
2025-09-26,segment,4,0,8.6,27874,0.0219,42.63,0.9681,40.64,11,0.8359,0,0,88.14,healthy
2025-09-26,shopify,4,0,8.02,19026,0.0344,11.15,0.9899,133.27,5,0.8777,0,0,85.66,healthy
2025-09-26,stripe,4,0,8.76,5653,0.0201,23.99,0.9908,427.58,2,0.7868,0,0,91.1,healthy
2025-09-27,meta_capi,5,1,8.28,36652,0.0267,51.24,0.965,412.52,7,0.899,0,0,86.27,healthy
2025-09-27,google_analytics,5,1,6.98,67035,0.0291,7.03,0.9877,14.28,2,0.885,0,0,81.15,healthy
2025-09-27,segment,5,1,9.66,20603,0.0351,8.31,0.9692,374.72,4,0.7693,0,0,92.86,healthy
2025-09-27,shopify,5,1,7.4,14330,0.0309,0.97,0.9798,20.47,4,0.8413,0,0,82.5,healthy
2025-09-27,stripe,5,1,9.01,3323,0.0366,12.6,0.9944,46.65,7,0.8658,0,0,90.4,healthy
2025-09-28,meta_capi,6,1,9.17,33555,0.0668,32.04,0.9731,77.08,6,0.9444,0,0,87.2,healthy
2025-09-28,google_analytics,6,1,7.63,80898,0.0656,1.85,0.9893,13.96,8,0.9596,0,0,80.23,healthy
2025-09-28,segment,6,1,8.07,24366,0.0437,25.88,0.9676,126.34,3,0.9622,0,0,84.05,healthy
2025-09-28,shopify,6,1,8.3,12955,0.0433,3.9,0.9889,73.19,2,0.8474,0,0,86.41,healthy
2025-09-28,stripe,6,1,10.0,3515,0.0217,33.73,0.9933,131.35,9,0.8014,0,0,96.59,healthy
2025-09-29,meta_capi,0,0,8.51,49804,0.0245,77.18,0.9794,89.21,6,0.9092,0,0,86.76,healthy
2025-09-29,google_analytics,0,0,7.91,106090,0.0271,2.44,0.988,14.72,5,0.8901,0,0,85.76,healthy
2025-09-29,segment,0,0,9.59,25364,0.0377,21.47,0.969,127.0,4,0.7974,0,0,92.21,healthy
2025-09-29,shopify,0,0,8.33,23403,0.0206,0.17,0.984,32.75,4,0.8911,0,0,88.4,healthy
2025-09-29,stripe,0,0,9.32,5861,0.0276,38.45,0.9938,92.78,7,0.8681,0,0,92.84,healthy
2025-09-30,meta_capi,1,0,8.19,59191,0.0332,1.76,0.9788,371.22,8,0.7091,0,0,85.77,healthy
2025-09-30,google_analytics,1,0,7.63,112136,0.0267,7.21,0.9811,67.37,4,0.8626,0,0,84.15,healthy
2025-09-30,segment,1,0,9.27,34070,0.0342,13.7,0.9538,21.27,9,0.9129,0,0,89.72,healthy
2025-09-30,shopify,1,0,8.58,17730,0.027,50.73,0.9753,115.12,4,0.8426,0,0,88.57,healthy
2025-09-30,stripe,1,0,9.66,4283,0.0263,6.62,0.991,122.58,6,0.8222,0,0,94.62,healthy
2025-10-01,meta_capi,2,0,9.0,46557,0.0321,0.69,0.9776,42.04,9,0.8298,0,0,89.76,healthy
2025-10-01,google_analytics,2,0,5.94,80113,0.0888,89.7,0.8852,763.35,57,0.7408,1,1,56.39,risk
2025-10-01,segment,2,0,8.47,33088,0.0205,12.09,0.9683,14.35,4,0.8281,0,0,88.29,healthy
2025-10-01,shopify,2,0,7.07,23073,0.0355,14.75,0.9879,120.62,8,0.8118,0,0,80.39,healthy
2025-10-01,stripe,2,0,9.44,4384,0.0211,20.4,0.9841,105.22,8,0.9158,0,0,93.52,healthy
2025-10-02,meta_capi,3,0,8.84,57482,0.0582,10.76,0.9711,55.74,5,0.8665,0,0,86.42,healthy
2025-10-02,google_analytics,3,0,7.72,90089,0.0207,10.17,0.9896,30.35,2,0.8557,0,0,85.8,healthy
2025-10-02,segment,3,0,8.78,34783,0.0313,14.44,0.9639,176.51,8,0.7642,0,0,88.18,healthy
2025-10-02,shopify,3,0,8.08,21175,0.0404,22.43,0.985,403.19,3,0.8998,0,0,85.33,healthy
2025-10-02,stripe,3,0,10.0,4321,0.0573,5.68,0.9922,32.12,2,0.8235,0,0,93.68,healthy
2025-10-03,meta_capi,4,0,8.21,55859,0.021,8.63,0.9799,42.59,4,0.816,0,0,87.56,healthy
2025-10-03,google_analytics,4,0,7.25,80202,0.0253,14.91,0.988,181.23,5,0.8378,0,0,82.62,healthy
2025-10-03,segment,4,0,10.0,27607,0.031,15.54,0.9657,12.08,5,0.8425,0,0,94.68,healthy
2025-10-03,shopify,4,0,8.26,20107,0.0229,9.38,0.9859,895.91,8,0.8802,0,0,87.52,healthy
2025-10-03,stripe,4,0,10.0,4988,0.0203,14.39,0.9923,254.89,6,0.8104,0,0,96.99,healthy
2025-10-04,meta_capi,5,1,8.18,33748,0.0485,8.59,0.9589,5.85,7,0.8641,0,0,83.3,healthy
2025-10-04,google_analytics,5,1,8.15,66887,0.039,15.18,0.9892,104.89,3,0.8354,0,0,85.99,healthy
2025-10-04,segment,5,1,8.28,21012,0.0228,17.34,0.9639,44.31,4,0.9912,0,0,86.93,healthy
2025-10-04,shopify,5,1,7.93,13294,0.0308,15.84,0.9802,15.11,3,0.8559,0,0,85.28,healthy
2025-10-04,stripe,5,1,10.0,2883,0.0226,4.5,0.9926,162.39,2,0.8546,0,0,97.17,healthy
2025-10-05,meta_capi,6,1,8.33,38166,0.0315,2.18,0.9792,140.79,3,0.9277,0,0,87.19,healthy
2025-10-05,google_analytics,6,1,7.01,58919,0.0427,13.21,0.9764,42.44,4,0.8395,0,0,79.18,healthy
2025-10-05,segment,6,1,9.38,19604,0.024,7.68,0.9639,83.43,3,0.8549,0,0,92.42,healthy
2025-10-05,shopify,6,1,8.85,11967,0.0223,7.87,0.9874,38.21,1,1.0,0,0,91.29,healthy
2025-10-05,stripe,6,1,9.49,4193,0.0312,1.07,0.9944,247.83,5,0.8845,0,0,93.54,healthy
2025-10-06,meta_capi,0,0,8.32,42363,0.0218,8.85,0.9779,63.05,4,0.7867,0,0,87.9,healthy
2025-10-06,google_analytics,0,0,8.29,88616,0.0377,38.63,0.985,11.19,5,0.8519,0,0,86.45,healthy
2025-10-06,segment,0,0,8.2,31936,0.0294,1.72,0.9647,257.64,4,0.8762,0,0,85.91,healthy
2025-10-06,shopify,0,0,8.01,19069,0.0278,7.17,0.9878,62.35,4,0.9678,0,0,86.25,healthy
2025-10-06,stripe,0,0,9.67,5858,0.0259,61.37,0.9932,27.48,6,0.9091,0,0,94.7,healthy
2025-10-07,meta_capi,1,0,8.99,51180,0.0213,3.15,0.9783,220.87,4,0.9076,0,0,91.31,healthy
2025-10-07,google_analytics,1,0,7.03,85162,0.0227,15.42,0.987,80.69,3,0.8186,0,0,81.95,healthy
2025-10-07,segment,1,0,9.23,26836,0.0261,3.06,0.9677,73.87,4,0.8633,0,0,91.5,healthy
2025-10-07,shopify,1,0,8.32,20589,0.0221,16.95,0.9838,422.57,5,0.8781,0,0,88.06,healthy
2025-10-07,stripe,1,0,9.93,4086,0.0256,21.54,0.9797,423.19,5,0.8308,0,0,95.58,healthy
2025-10-08,meta_capi,2,0,9.15,43175,0.0223,72.34,0.973,326.94,4,0.7764,0,0,90.55,healthy
2025-10-08,google_analytics,2,0,6.94,93279,0.0283,19.45,0.9867,74.57,4,0.8252,0,0,80.79,healthy
2025-10-08,segment,2,0,9.62,28886,0.0239,9.33,0.9692,44.17,2,0.8733,0,0,93.99,healthy
2025-10-08,shopify,2,0,7.86,23320,0.0414,0.49,0.983,106.56,4,0.837,0,0,83.91,healthy
2025-10-08,stripe,2,0,9.9,5120,0.0205,7.86,0.9923,336.65,13,0.8452,0,0,95.78,healthy
2025-10-09,meta_capi,3,0,7.61,56788,0.0344,19.14,0.9507,30.03,7,0.8921,0,0,81.44,healthy
2025-10-09,google_analytics,3,0,6.94,118917,0.0201,63.68,0.9703,555.99,3,0.7729,0,0,80.53,healthy
2025-10-09,segment,3,0,8.6,27436,0.0209,29.44,0.9655,232.39,10,0.8543,0,0,88.21,healthy
2025-10-09,shopify,3,0,8.18,21419,0.0789,0.47,0.9895,8.02,6,0.7838,0,0,81.9,healthy
2025-10-09,stripe,3,0,9.73,5397,0.0242,7.17,0.9791,6.59,4,0.8847,0,0,94.78,healthy
2025-10-10,meta_capi,4,0,8.65,55547,0.0287,5.07,0.9734,88.95,2,0.9417,0,0,88.87,healthy
2025-10-10,google_analytics,4,0,7.43,100306,0.0254,8.95,0.9787,155.18,7,0.9002,0,0,82.84,healthy
2025-10-10,segment,4,0,10.0,32554,0.035,4.75,0.9692,34.5,3,0.85,0,0,94.66,healthy
2025-10-10,shopify,4,0,8.29,19380,0.0233,35.17,0.989,114.37,6,0.7398,0,0,87.96,healthy
2025-10-10,stripe,4,0,10.0,5876,0.0209,5.95,0.9921,60.73,3,0.7938,0,0,97.21,healthy
2025-10-11,meta_capi,5,1,9.82,30281,0.0225,4.02,0.9772,263.31,4,0.8727,0,0,95.33,healthy
2025-10-11,google_analytics,5,1,8.11,62771,0.0208,0.37,0.9886,9.61,8,0.7493,0,0,87.08,healthy
2025-10-11,segment,5,1,8.8,19482,0.0208,2.48,0.9698,34.59,5,0.8056,0,0,89.93,healthy
2025-10-11,shopify,5,1,7.19,16421,0.0599,25.29,0.9881,51.67,6,0.8535,0,0,78.78,healthy
2025-10-11,stripe,5,1,8.72,2801,0.0363,33.02,0.9776,127.04,7,0.7871,0,0,88.14,healthy
2025-10-12,meta_capi,6,1,8.86,37594,0.0253,6.73,0.9733,135.18,6,0.8652,0,0,89.84,healthy
2025-10-12,google_analytics,6,1,7.51,69487,0.0339,4.97,0.9888,260.55,4,0.8176,0,0,83.19,healthy
2025-10-12,segment,6,1,9.48,23143,0.0291,0.16,0.9594,58.82,5,0.8401,0,0,91.95,healthy
2025-10-12,shopify,6,1,7.72,16195,0.0246,19.33,0.9896,89.43,7,0.7993,0,0,84.93,healthy
2025-10-12,stripe,6,1,9.87,3486,0.0339,10.86,0.9945,132.94,6,0.8035,0,0,95.09,healthy
2025-10-13,meta_capi,0,0,8.35,59957,0.0256,19.43,0.9741,22.88,6,0.7505,0,0,87.31,healthy
2025-10-13,google_analytics,0,0,7.21,83135,0.0202,6.95,0.9832,18.97,8,0.8564,0,0,82.38,healthy
2025-10-13,segment,0,0,9.28,32234,0.0306,8.06,0.9695,242.1,4,0.8,0,0,91.39,healthy
2025-10-13,shopify,0,0,7.63,23140,0.0276,9.91,0.9842,302.72,4,0.8107,0,0,84.21,healthy
2025-10-13,stripe,0,0,8.96,5069,0.0315,8.93,0.9851,203.61,3,0.8897,0,0,90.62,healthy
2025-10-14,meta_capi,1,0,9.33,49528,0.0213,2.8,0.9704,202.43,7,0.9151,0,0,92.35,healthy
2025-10-14,google_analytics,1,0,7.26,104658,0.0457,1.51,0.9865,60.93,4,0.8843,0,0,80.67,healthy
2025-10-14,segment,1,0,9.8,26444,0.0304,17.43,0.9685,91.77,7,0.8168,0,0,93.68,healthy
2025-10-14,shopify,1,0,7.03,16971,0.0263,0.05,0.9874,11.18,3,0.88,0,0,81.61,healthy
2025-10-14,stripe,1,0,9.47,4873,0.0231,18.08,0.9943,5.45,7,0.76,0,0,94.07,healthy
2025-10-15,meta_capi,2,0,9.05,47552,0.0253,7.02,0.9762,60.4,8,0.9004,0,0,90.75,healthy
2025-10-15,google_analytics,2,0,7.48,88481,0.0274,15.7,0.9881,125.45,6,0.8637,0,0,83.45,healthy
2025-10-15,segment,2,0,9.44,35123,0.0202,66.99,0.9638,73.48,4,0.8345,0,0,92.26,healthy
2025-10-15,shopify,2,0,9.07,19412,0.0208,33.57,0.9853,12.3,5,0.922,0,0,92.05,healthy
2025-10-15,stripe,2,0,9.31,5893,0.0207,9.99,0.9905,28.46,3,0.8945,0,0,93.68,healthy
2025-10-16,meta_capi,3,0,8.35,50821,0.0238,22.41,0.9667,44.45,7,0.8793,0,0,86.99,healthy
2025-10-16,google_analytics,3,0,7.6,113065,0.0232,11.77,0.9722,38.38,3,0.874,0,0,83.99,healthy
2025-10-16,segment,3,0,9.01,33296,0.0396,18.11,0.9698,17.15,1,0.8594,0,0,89.5,healthy
2025-10-16,shopify,3,0,7.3,16516,0.0275,4.79,0.9821,0.81,11,0.8208,0,0,81.74,healthy
2025-10-16,stripe,3,0,9.26,4711,0.0257,4.53,0.9941,14.96,5,0.8618,0,0,92.93,healthy
2025-10-17,meta_capi,4,0,8.84,59649,0.0338,12.86,0.9705,16.85,2,0.969,0,0,89.15,healthy
2025-10-17,google_analytics,4,0,7.07,105145,0.0449,5.71,0.9888,11.27,2,0.8961,0,0,80.08,healthy
2025-10-17,segment,4,0,9.59,34442,0.0354,11.35,0.9695,123.71,4,0.7991,0,0,92.47,healthy
2025-10-17,shopify,4,0,7.86,18838,0.0287,19.83,0.9897,89.98,8,0.8852,0,0,85.11,healthy
2025-10-17,stripe,4,0,9.93,4717,0.0218,1.45,0.9907,382.12,5,0.8799,0,0,96.51,healthy
2025-10-18,meta_capi,5,1,8.81,36454,0.0293,2.05,0.9517,148.21,7,0.8515,0,0,88.02,healthy
2025-10-18,google_analytics,5,1,7.05,73468,0.0319,5.83,0.9816,79.85,4,0.8969,0,0,80.76,healthy
2025-10-18,segment,5,1,9.48,20727,0.039,5.94,0.9679,225.92,6,0.8428,0,0,91.31,healthy
2025-10-18,shopify,5,1,7.96,13682,0.0219,19.64,0.989,42.56,6,0.8398,0,0,86.44,healthy
2025-10-18,stripe,5,1,8.93,4059,0.0335,53.73,0.9904,27.67,5,0.7855,0,0,90.34,healthy
2025-10-19,meta_capi,6,1,8.6,29574,0.0329,7.31,0.9796,167.52,3,0.836,0,0,88.4,healthy
2025-10-19,google_analytics,6,1,7.92,64099,0.0206,29.29,0.9881,21.78,5,0.9,0,0,86.42,healthy
2025-10-19,segment,6,1,8.65,21615,0.0337,22.24,0.9574,55.66,5,0.9449,0,0,87.26,healthy
2025-10-19,shopify,6,1,8.49,13962,0.0218,8.03,0.9823,53.25,4,0.8815,0,0,89.0,healthy
2025-10-19,stripe,6,1,9.17,3789,0.0337,19.52,0.9924,99.88,6,1.0,0,0,91.48,healthy
2025-10-20,meta_capi,0,0,8.93,42624,0.0414,26.45,0.9747,61.33,8,0.7778,0,0,88.45,healthy
2025-10-20,google_analytics,0,0,7.6,118522,0.0281,13.99,0.989,118.85,3,0.8545,0,0,84.35,healthy
2025-10-20,segment,0,0,8.74,24757,0.0208,4.35,0.969,148.85,6,0.895,0,0,89.49,healthy
2025-10-20,shopify,0,0,7.98,23071,0.0208,0.86,0.9887,100.25,4,0.7719,0,0,86.86,healthy
2025-10-20,stripe,0,0,9.78,5349,0.0353,6.85,0.9934,60.56,5,0.8571,0,0,94.54,healthy
2025-10-21,meta_capi,1,0,8.02,57413,0.0202,5.69,0.979,268.15,6,0.8348,0,0,86.41,healthy
2025-10-21,google_analytics,1,0,8.31,106610,0.0247,24.59,0.9862,11.15,5,0.9115,0,0,87.88,healthy
2025-10-21,segment,1,0,9.46,32051,0.0291,3.2,0.9688,4.85,6,0.8146,0,0,92.24,healthy
2025-10-21,shopify,1,0,8.27,20974,0.037,15.82,0.9872,25.89,6,0.8303,0,0,86.43,healthy
2025-10-21,stripe,1,0,8.98,5585,0.0478,22.65,0.9903,27.8,7,0.8002,0,0,88.93,healthy
2025-10-22,meta_capi,2,0,8.17,58964,0.0285,10.63,0.9709,200.81,3,0.8589,0,0,86.24,healthy
2025-10-22,google_analytics,2,0,7.24,93123,0.0252,25.94,0.9855,593.11,5,0.7435,0,0,82.45,healthy
2025-10-22,segment,2,0,9.13,26722,0.0225,29.77,0.9588,29.59,7,0.8872,0,0,90.63,healthy
2025-10-22,shopify,2,0,8.58,16649,0.0386,5.21,0.9847,4.1,6,0.8564,0,0,87.67,healthy
2025-10-22,stripe,2,0,9.85,4257,0.0619,14.05,0.9915,48.16,4,0.8997,0,0,92.24,healthy
2025-10-23,meta_capi,3,0,7.84,53023,0.0345,6.64,0.9719,42.89,5,0.8757,0,0,83.83,healthy
2025-10-23,google_analytics,3,0,6.51,84510,0.0493,11.33,0.9883,43.11,7,0.9088,0,0,76.35,healthy
2025-10-23,segment,3,0,8.47,35876,0.0214,21.44,0.9563,71.7,0,0.7905,0,0,88.0,healthy
2025-10-23,shopify,3,0,7.9,22320,0.0258,8.48,0.9859,87.15,6,0.8031,0,0,85.61,healthy
2025-10-23,stripe,3,0,9.53,5149,0.0453,0.71,0.9929,2.31,3,0.8478,0,0,92.49,healthy
2025-10-24,meta_capi,4,0,9.08,52461,0.0333,6.44,0.9656,123.53,6,0.8357,0,0,89.76,healthy
2025-10-24,google_analytics,4,0,7.52,104960,0.0223,23.69,0.9752,221.74,8,0.9738,0,0,83.3,healthy
2025-10-24,segment,4,0,8.58,34144,0.0294,14.1,0.9682,179.52,2,0.7288,0,0,88.19,healthy
2025-10-24,shopify,4,0,8.47,17742,0.0313,1.43,0.9892,71.09,9,0.7894,0,0,87.8,healthy
2025-10-24,stripe,4,0,8.96,4718,0.0207,58.43,0.9944,29.91,4,0.8534,0,0,92.04,healthy
2025-10-25,meta_capi,5,1,8.46,39292,0.0288,13.98,0.9789,42.14,6,0.8186,0,0,87.75,healthy
2025-10-25,google_analytics,5,1,7.16,83240,0.0209,1.06,0.9855,128.28,3,0.8856,0,0,82.7,healthy
